0.901231419	2.325002421	0
0.906434284	2.324314111	0
0.911667187	2.323633518	0
0.916930299	2.32296051	0
0.922223795	2.322294958	0
0.927547851	2.321636735	0
0.932902643	2.320985717	0
0.938288349	2.32034178	0
0.943705147	2.319704803	0
0.949153216	2.319074667	0
0.954632738	2.318451255	0
0.960143892	2.31783445	0
0.965686864	2.31722414	0
0.971261835	2.31662021	0
0.97686899	2.316022553	0
0.982508517	2.315431057	0
0.9881806	2.314845617	0
0.993885429	2.314266125	0
0.999623192	2.313692479	0
1.00539408	2.313124575	0
1.011198283	2.312562313	0
1.017035995	2.312005591	0
1.022907408	2.311454312	0
1.028812716	2.310908378	0
1.034752117	2.310367695	0
1.040725806	2.309832166	0
1.046733982	2.3093017	0
1.052776843	2.308776204	0
1.05885459	2.308255587	0
1.064967424	2.307739759	0
1.071115548	2.307228633	0
1.077299166	2.306722121	0
1.083518482	2.306220136	0
1.089773702	2.305722593	0
1.096065035	2.305229409	0
1.102392687	2.304740501	0
1.10875687	2.304255785	0
1.115157793	2.303775182	0
1.121595669	2.303298611	0
1.128070712	2.302825992	0
1.134583135	2.302357249	0
1.141133155	2.301892302	0
1.147720988	2.301431076	0
1.154346854	2.300973495	0
1.161010971	2.300519485	0
1.167713561	2.30006897	0
1.174454844	2.299621879	0
1.181235046	2.299178138	0
1.188054391	2.298737676	0
1.194913103	2.298300423	0
1.201811412	2.297866307	0
1.208749545	2.297435259	0
1.215727732	2.297007211	0
1.222746205	2.296582094	0
1.229805196	2.296159841	0
1.236904939	2.295740384	0
1.244045669	2.295323659	0
1.251227623	2.294909598	0
1.258451039	2.294498138	0
1.265716156	2.294089212	0
1.273023215	2.293682759	0
1.280372458	2.293278713	0
1.287764129	2.292877013	0
1.295198473	2.292477596	0
1.302675735	2.2920804	0
1.310196164	2.291685363	0
1.317760009	2.291292426	0
1.325367521	2.290901527	0
1.333018951	2.290512606	0
1.340714553	2.290125605	0
1.348454583	2.289740463	0
1.356239296	2.289357122	0
1.364068951	2.288975524	0
1.371943807	2.288595611	0
1.379864125	2.288217325	0
1.387830168	2.287840609	0
1.395842199	2.287465406	0
1.403900484	2.287091659	0
1.41200529	2.286719313	0
1.420156885	2.286348311	0
1.42835554	2.285978598	0
1.436601527	2.285610119	0
1.444895118	2.285242818	0
1.453236588	2.28487664	0
1.461626215	2.284511532	6.77295e-319
1.470064275	2.284147438	2.695291767e-314
1.478551049	2.283784305	9.34592844689e-310
1.487086817	2.283422078	2.83E-305
1.495671863	2.283060705	7.49E-301
1.504306471	2.282700132	1.73E-296
1.512990927	2.282340305	3.53E-292
1.521725519	2.281981172	6.30E-288
1.530510536	2.281622679	9.90E-284
1.53934627	2.281264774	1.37E-279
1.548233013	2.280907403	1.68E-275
1.55717106	2.280550516	1.81E-271
1.566160706	2.280194059	1.73E-267
1.575202251	2.27983798	1.47E-263
1.584295992	2.279482227	1.11E-259
1.593442233	2.279126748	7.42E-256
1.602641275	2.278771492	4.43E-252
1.611893425	2.278416405	2.36E-248
1.621198987	2.278061437	1.12E-244
1.630558271	2.277706535	4.76E-241
1.639971586	2.277351649	1.81E-237
1.649439246	2.276996726	6.17E-234
1.658961562	2.276641715	1.89E-230
