0.652	3.91086	2.28405
0.654	3.91945	2.2778
0.656	3.92815	2.27139
0.658	3.93686	2.26497
0.66	3.94563	2.25847
0.662	3.95446	2.25188
0.664	3.9633	2.24528
0.666	3.97224	2.23852
0.668	3.98118	2.23176
0.67	3.9902	2.22488
0.672	3.99926	2.21793
0.674	4.00834	2.21095
0.676	4.01751	2.20381
0.678	4.02669	2.19666
0.68	4.03595	2.18937
0.682	4.04523	2.18202
0.684	4.05455	2.17463
0.686	4.06395	2.16706
0.688	4.07335	2.15949
0.69	4.08282	2.15176
0.692	4.09233	2.14396
0.694	4.10185	2.13612
0.696	4.11146	2.12808
0.698	4.12107	2.12004
0.7	4.13074	2.11185
0.702	4.14044	2.10355
0.704	4.15015	2.09525
0.706	4.15995	2.08669
0.708	4.16974	2.07812
0.71	4.17957	2.06944
0.712	4.18945	2.0606
0.714	4.19932	2.05176
0.716	4.20926	2.04267
0.718	4.2192	2.03354
0.72	4.22916	2.02434
0.722	4.23916	2.0149
0.724	4.24916	2.00546
0.726	4.25918	1.99584
0.728	4.26923	1.98608
0.73	4.27927	1.97632
0.732	4.28934	1.96626
0.734	4.29941	1.95616
0.736	4.30948	1.946
0.738	4.31955	1.93555
0.74	4.32963	1.92511
0.742	4.3397	1.91448
0.744	4.34976	1.90367
0.746	4.35982	1.89286
0.748	4.36985	1.88176
0.75	4.37987	1.87057
0.752	4.3899	1.85938
0.754	4.39986	1.8478
0.756	4.40982	1.83621
0.758	4.41975	1.82454
0.76	4.42962	1.81255
0.762	4.43949	1.80056
0.764	4.44931	1.78839
0.766	4.45906	1.77598
0.768	4.4688	1.76357
0.77	4.47846	1.7509
0.772	4.48806	1.73807
0.774	4.49766	1.72524
0.776	4.50711	1.71207
0.778	4.51653	1.6988
0.78	4.52594	1.68554
0.782	4.53516	1.67187
0.784	4.54437	1.65818
0.786	4.55356	1.64446
0.788	4.56252	1.63033
0.79	4.57149	1.61621
0.792	4.5804	1.60201
0.794	4.5891	1.58747
0.796	4.59779	1.57293
0.798	4.60641	1.55828
0.8	4.61481	1.54333
0.802	4.6232	1.52838
0.804	4.6315	1.51331
0.806	4.63958	1.49798
0.808	4.64766	1.48265
0.81	4.65562	1.4672
0.812	4.66336	1.45151
0.814	4.67111	1.43583
0.816	4.67872	1.42003
0.818	4.68612	1.40404
0.82	4.69352	1.38805
0.822	4.70078	1.37195
0.824	4.70783	1.3557
0.826	4.71487	1.33944
0.828	4.72179	1.32311
0.83	4.72848	1.30664
0.832	4.73516	1.29018
0.834	4.74175	1.27367
0.836	4.74808	1.25705
0.838	4.75442	1.24044
0.84	4.76067	1.22381
0.842	4.76666	1.20712
0.844	4.77264	1.19043
0.846	4.77858	1.17374
0.848	4.78423	1.15704
0.85	4.78987	1.14035
0.852	4.79551	1.12365
0.854	4.80082	1.10703
0.856	4.80613	1.0904
0.858	4.81144	1.07378
0.86	4.81646	1.05729
0.862	4.82144	1.04081
0.864	4.82642	1.02434
0.866	4.83116	1.00803
0.868	4.83581	0.991784
0.87	4.84045	0.975538
0.872	4.84492	0.95946
0.874	4.84923	0.943523
0.876	4.85353	0.927587
0.878	4.85772	0.91178
0.88	4.86168	0.896233
0.882	4.86564	0.880687
0.884	4.86956	0.865188
0.886	4.87314	0.850115
0.888	4.87673	0.835041
0.89	4.88032	0.819967
0.892	4.88358	0.805364
0.894	4.88679	0.790847
0.896	4.88999	0.77633
0.898	4.89296	0.762175
0.9	4.89574	0.748297
0.902	4.89853	0.734419
0.904	4.90119	0.72073
0.906	4.90352	0.70757
0.908	4.90584	0.694411
0.91	4.90816	0.681251
0.912	4.91	0.668833
0.914	4.91181	0.656468
0.916	4.91362	0.644103
0.918	4.91509	0.632239
0.92	4.91634	0.620736
0.922	4.91758	0.609234
0.924	4.91869	0.597918
0.926	4.91933	0.587334
0.928	4.91998	0.576749
0.93	4.92062	0.566164
0.932	4.92076	0.556341
0.934	4.92079	0.546707
0.936	4.92081	0.537073
0.938	4.92062	0.527798
0.94	4.92004	0.51912
0.942	4.91947	0.510443
0.944	4.9189	0.501765
0.946	4.91782	0.493948
0.948	4.9167	0.486203
0.95	4.91558	0.478459
0.952	4.91425	0.471107
0.954	4.91266	0.464246
0.956	4.91107	0.457386
0.958	4.90948	0.450525
0.96	4.90754	0.444433
0.962	4.90558	0.438389
0.964	4.90361	0.432345
0.966	4.90155	0.426604
0.968	4.89932	0.421298
0.97	4.8971	0.415992
0.972	4.89487	0.410686
0.974	4.89252	0.405936
0.976	4.89014	0.401279
0.978	4.88775	0.396623
0.98	4.88536	0.392118
0.982	4.88292	0.388016
0.984	4.88048	0.383914
0.986	4.87803	0.379812
0.988	4.87562	0.376009
0.99	4.87321	0.372357
0.992	4.8708	0.368705
0.994	4.8684	0.365063
0.996	4.86612	0.36175
0.998	4.86385	0.358437
1	4.86157	0.355124
1.002	4.85937	0.351889
1.004	4.8573	0.348788
1.006	4.85523	0.345687
1.008	4.85316	0.342586
1.01	4.85126	0.339362
1.012	4.84942	0.33608
1.014	4.84759	0.332798
1.016	4.84576	0.329517
1.018	4.84412	0.325917
1.02	4.8425	0.322306
1.022	4.84088	0.318695
1.024	4.83928	0.31509
1.026	4.8378	0.311505
1.028	4.83631	0.30792
1.03	4.83483	0.304336
1.032	4.83335	0.300845
1.034	4.83189	0.297469
1.036	4.83042	0.294093
1.038	4.82896	0.290716
1.04	4.82742	0.287354
1.042	4.82585	0.283999
1.044	4.82428	0.280644
1.046	4.82271	0.277288
1.048	4.82098	0.273958
1.05	4.81922	0.270634
1.052	4.81746	0.267309
1.054	4.8157	0.263984
1.056	4.81374	0.260744
1.058	4.81177	0.257506
1.06	4.8098	0.254267
1.062	4.80781	0.251058
1.064	4.80565	0.248131
1.066	4.8035	0.245205
1.068	4.80134	0.242279
1.07	4.79916	0.239404
1.072	4.79687	0.236764
1.074	4.79458	0.234123
1.076	4.79229	0.231483
1.078	4.78999	0.228843
1.08	4.78763	0.226205
1.082	4.78528	0.223566
1.084	4.78293	0.220928
1.086	4.78057	0.218332
1.088	4.77818	0.215849
1.09	4.7758	0.213366
1.092	4.77341	0.210883
1.094	4.77102	0.208468
1.096	4.76863	0.206235
1.098	4.76623	0.204002
1.1	4.76383	0.201769
1.102	4.76143	0.199545
1.104	4.75904	0.197347
1.106	4.75664	0.195149
1.108	4.75425	0.192951
1.11	4.75186	0.19077
1.112	4.74947	0.188668
1.114	4.74708	0.186566
1.116	4.74469	0.184464
1.118	4.7423	0.182369
1.12	4.7399	0.18034
1.122	4.73751	0.178311
1.124	4.73511	0.176282
1.126	4.73272	0.174253
1.128	4.73031	0.172378
1.13	4.72791	0.170506
1.132	4.7255	0.168634
1.134	4.72309	0.166763
1.136	4.72066	0.165006
1.138	4.71823	0.163272
1.14	4.7158	0.161538
1.142	4.71336	0.159805
1.144	4.7109	0.158032
1.146	4.70843	0.156238
1.148	4.70595	0.154444
1.15	4.70348	0.15265
1.152	4.70099	0.150862
1.154	4.6985	0.149082
1.156	4.696	0.147301
1.158	4.6935	0.145521
1.16	4.69101	0.143766
1.162	4.68854	0.14211
1.164	4.68607	0.140455
1.166	4.6836	0.138799
1.168	4.68113	0.137144
1.17	4.67871	0.135591
1.172	4.6763	0.134045
1.174	4.67389	0.132499
1.176	4.67148	0.130953
1.178	4.66912	0.12954
1.18	4.6668	0.128205
1.182	4.66447	0.12687
1.184	4.66215	0.125535
1.186	4.65984	0.124206
1.188	4.65756	0.122892
1.19	4.65528	0.121579
1.192	4.653	0.120265
1.194	4.65072	0.118951
1.196	4.64849	0.117629
1.198	4.64626	0.116307
1.2	4.64404	0.114984
1.202	4.64181	0.113662
1.204	4.63963	0.112357
1.206	4.63747	0.111069
1.208	4.63532	0.10978
1.21	4.63316	0.108491
1.212	4.63102	0.107228
1.214	4.62896	0.106193
1.216	4.62689	0.105159
1.218	4.62483	0.104124
1.22	4.62277	0.10309
1.222	4.6207	0.102114
1.224	4.61863	0.101172
1.226	4.61657	0.10023
1.228	4.6145	0.099288
1.23	4.61242	0.0983421
1.232	4.6103	0.0973709
1.234	4.60818	0.0963997
1.236	4.60606	0.0954285
1.238	4.60394	0.0944574
1.24	4.6018	0.0933775
1.242	4.59964	0.0922274
1.244	4.59749	0.0910772
1.246	4.59533	0.0899271
1.248	4.59318	0.0887889
1.25	4.59117	0.0879087
1.252	4.58916	0.0870285
1.254	4.58715	0.0861482
1.256	4.58514	0.085268
1.258	4.58321	0.0843877
1.26	4.58137	0.0835075
1.262	4.57953	0.0826273
1.264	4.5777	0.0817471
1.266	4.57586	0.0808669
1.268	4.57419	0.0799825
1.27	4.57256	0.0790971
1.272	4.57092	0.0782118
1.274	4.56929	0.0773264
1.276	4.56768	0.0764503
1.278	4.56623	0.0756257
1.28	4.56477	0.0748012
1.282	4.56332	0.0739766
1.284	4.56187	0.0731521
1.286	4.56045	0.0724433
1.288	4.55907	0.0718748
1.29	4.5577	0.0713063
1.292	4.55632	0.0707379
1.294	4.55495	0.0701694
1.296	4.55356	0.0695622
1.298	4.55216	0.0689399
1.3	4.55076	0.0683175
1.302	4.54936	0.0676952
1.304	4.54796	0.0670728
1.306	4.54649	0.0663781
1.308	4.54502	0.0656796
1.31	4.54355	0.0649811
1.312	4.54208	0.0642826
1.314	4.5406	0.0636124
1.316	4.53907	0.0631081
1.318	4.53753	0.0626038
1.32	4.536	0.0620994
1.322	4.53446	0.0615951
1.324	4.53294	0.0610774
1.326	4.53144	0.0605294
1.328	4.52994	0.0599813
1.33	4.52843	0.0594333
1.332	4.52693	0.0588853
1.334	4.52545	0.058366
1.336	4.52399	0.0578847
1.338	4.52252	0.0574033
1.34	4.52106	0.056922
1.342	4.5196	0.0564406
1.344	4.51812	0.0559597
1.346	4.51662	0.0554792
1.348	4.51512	0.0549988
1.35	4.51361	0.0545183
1.352	4.51211	0.0540378
1.354	4.51053	0.0536475
1.356	4.50889	0.0533242
1.358	4.50724	0.0530009
1.36	4.5056	0.0526776
1.362	4.50396	0.0523542
1.364	4.50232	0.052044
1.366	4.50068	0.0517429
1.368	4.49905	0.0514417
1.37	4.49741	0.0511406
1.372	4.49577	0.0508395
1.374	4.49417	0.0504788
1.376	4.49259	0.0500732
1.378	4.49101	0.0496676
1.38	4.48943	0.049262
1.382	4.48786	0.0488564
1.384	4.48628	0.0484628
1.386	4.4847	0.0480807
1.388	4.48313	0.0476986
1.39	4.48155	0.0473165
1.392	4.47998	0.0469344
1.394	4.4784	0.0465959
1.396	4.47683	0.0463182
1.398	4.47526	0.0460406
1.4	4.47368	0.0457629
1.402	4.47211	0.0454852
1.404	4.47056	0.0451767
1.406	4.46906	0.0447913
1.408	4.46756	0.0444058
1.41	4.46607	0.0440204
1.412	4.46457	0.043635
1.414	4.46309	0.043264
1.416	4.4617	0.0430025
1.418	4.46032	0.0427411
1.42	4.45893	0.0424796
1.422	4.45754	0.0422182
1.424	4.45615	0.0419568
1.426	4.45501	0.0417555
1.428	4.45389	0.0415604
1.43	4.45277	0.0413653
1.432	4.45165	0.0411701
1.434	4.45052	0.040975
1.436	4.44968	0.0407188
1.438	4.44898	0.0404315
1.44	4.44828	0.0401441
1.442	4.44757	0.0398568
1.444	4.44687	0.0395695
1.446	4.44632	0.0392886
1.448	4.44603	0.0390185
1.45	4.44573	0.0387483
1.452	4.44544	0.0384782
1.454	4.44514	0.038208
1.456	4.44486	0.0379415
1.458	4.44483	0.0377403
1.46	4.4448	0.037539
1.462	4.44478	0.0373377
1.464	4.44475	0.0371365
1.466	4.44472	0.0369352
1.468	4.44473	0.0366748
1.47	4.44476	0.0363878
1.472	4.44479	0.0361009
1.474	4.44482	0.0358139
1.476	4.44485	0.0355269
1.478	4.44483	0.035284
1.48	4.44469	0.0351501
1.482	4.44456	0.0350162
1.484	4.44443	0.0348823
1.486	4.44429	0.0347484
1.488	4.44416	0.0346145
1.49	4.44375	0.0345479
1.492	4.4433	0.0344937
1.494	4.44284	0.0344395
1.496	4.44238	0.0343852
1.498	4.44193	0.034331
1.5	4.44133	0.0342519
1.502	4.44049	0.034129
1.504	4.43964	0.0340061
1.506	4.4388	0.0338832
1.508	4.43796	0.0337603
1.51	4.43712	0.0336374
1.512	4.43601	0.0334068
1.514	4.43485	0.0331556
1.516	4.4337	0.0329043
1.518	4.43254	0.0326531
1.52	4.43139	0.0324019
1.522	4.43021	0.0321614
1.524	4.42896	0.0319491
1.526	4.42771	0.0317367
1.528	4.42646	0.0315244
1.53	4.42522	0.031312
1.532	4.42397	0.0310997
1.534	4.42278	0.0309899
1.536	4.42163	0.0309303
1.538	4.42047	0.0308707
1.54	4.41932	0.0308111
1.542	4.41816	0.0307515
1.544	4.41701	0.0306878
1.546	4.41593	0.0304698
1.548	4.41485	0.0302519
1.55	4.41376	0.0300339
1.552	4.41268	0.029816
1.554	4.4116	0.029598
1.556	4.41059	0.0294257
1.558	4.4097	0.0293424
1.56	4.40881	0.0292591
1.562	4.40792	0.0291758
1.564	4.40703	0.0290926
1.566	4.40614	0.0290093
1.568	4.40525	0.0288998
1.57	4.40438	0.0287736
1.572	4.4035	0.0286473
1.574	4.40262	0.0285211
1.576	4.40174	0.0283948
1.578	4.40087	0.0282686
1.58	4.39993	0.0281166
1.582	4.39899	0.0279595
1.584	4.39804	0.0278025
1.586	4.3971	0.0276455
1.588	4.39615	0.0274884
1.59	4.39521	0.0273312
1.592	4.39427	0.0271675
1.594	4.39334	0.0270038
1.596	4.3924	0.0268401
1.598	4.39146	0.0266764
1.6	4.39053	0.0265127
1.602	4.3896	0.0263528
1.604	4.38874	0.0262119
1.606	4.38788	0.0260711
1.608	4.38702	0.0259302
1.61	4.38616	0.0257893
1.612	4.3853	0.0256485
1.614	4.38448	0.0255333
1.616	4.38377	0.0254887
1.618	4.38306	0.0254441
1.62	4.38235	0.0253996
1.622	4.38164	0.025355
1.624	4.38093	0.0253104
1.626	4.38023	0.025249
1.628	4.37956	0.0251522
1.63	4.37889	0.0250554
1.632	4.37821	0.0249586
1.634	4.37754	0.0248618
1.636	4.37687	0.024765
1.638	4.37619	0.0246582
1.64	4.37548	0.0245315
1.642	4.37477	0.0244049
1.644	4.37406	0.0242782
1.646	4.37335	0.0241516
1.648	4.37264	0.0240249
1.65	4.37192	0.0239127
1.652	4.37116	0.0238336
1.654	4.37041	0.0237545
1.656	4.36965	0.0236753
1.658	4.3689	0.0235962
1.66	4.36814	0.023517
1.662	4.36737	0.0234037
1.664	4.36653	0.0231749
1.666	4.36569	0.022946
1.668	4.36485	0.0227171
1.67	4.36401	0.0224883
1.672	4.36317	0.0222594
1.674	4.36235	0.0220561
1.676	4.36166	0.0220643
1.678	4.36098	0.0220725
1.68	4.36029	0.0220807
1.682	4.3596	0.0220889
1.684	4.35892	0.0220972
1.686	4.35823	0.0221054
1.688	4.3575	0.0218463
1.69	4.35677	0.0215707
1.692	4.35604	0.0212952
1.694	4.35531	0.0210196
1.696	4.35457	0.020744
1.698	4.35384	0.0204685
1.7	4.35322	0.0204251
1.702	4.35264	0.0204673
1.704	4.35206	0.0205095
1.706	4.35148	0.0205517
1.708	4.3509	0.0205939
1.71	4.35032	0.0206362
1.712	4.34971	0.0206192
1.714	4.34907	0.0205367
1.716	4.34842	0.0204541
1.718	4.34777	0.0203715
1.72	4.34712	0.0202889
1.722	4.34648	0.0202063
1.724	4.34581	0.02011
1.726	4.34505	0.0199468
1.728	4.34429	0.0197835
1.73	4.34352	0.0196203
1.732	4.34276	0.0194571
1.734	4.342	0.0192939
1.736	4.34124	0.0191307
1.738	4.34041	0.019014
1.74	4.33957	0.0189075
1.742	4.33873	0.0188011
1.744	4.33789	0.0186946
1.746	4.33705	0.0185881
1.748	4.33621	0.0184816
1.75	4.33533	0.0184304
1.752	4.33441	0.0184541
1.754	4.33349	0.0184777
1.756	4.33257	0.0185014
1.758	4.33165	0.018525
1.76	4.33074	0.0185487
1.762	4.32982	0.0185723
1.764	4.32879	0.0183143
1.766	4.32776	0.018051
1.768	4.32672	0.0177877
1.77	4.32569	0.0175244
1.772	4.32466	0.0172611
1.774	4.32363	0.0169978
1.776	4.32273	0.0169159
1.778	4.32196	0.0170221
1.78	4.32119	0.0171282
1.782	4.32042	0.0172343
1.784	4.31965	0.0173404
1.786	4.31888	0.0174466
1.788	4.31811	0.0175527
1.79	4.31782	0.0170313
1.792	4.31754	0.0164785
1.794	4.31727	0.0159256
1.796	4.317	0.0153728
1.798	4.31673	0.01482
1.8	4.31645	0.0142671
1.802	4.31647	0.0137682
1.804	4.31698	0.0133629
1.806	4.31749	0.0129575
1.808	4.318	0.0125521
1.81	4.31852	0.0121468
1.812	4.31903	0.0117414
1.814	4.31954	0.0113361
1.816	4.32049	0.0112034
1.818	4.3216	0.0111714
1.82	4.32271	0.0111395
1.822	4.32382	0.0111075
1.824	4.32493	0.0110756
1.826	4.32604	0.0110436
1.828	4.32714	0.0110113
1.83	4.32819	0.0109714
1.832	4.32923	0.0109316
1.834	4.33027	0.0108917
1.836	4.33131	0.0108519
1.838	4.33235	0.010812
1.84	4.33339	0.0107721
1.842	4.33423	0.0107356
1.844	4.33461	0.0107065
1.846	4.33499	0.0106774
1.848	4.33537	0.0106482
1.85	4.33575	0.0106191
1.852	4.33614	0.0105899
1.854	4.33652	0.0105608
1.856	4.33648	0.0105357
1.858	4.33608	0.0105142
1.86	4.33567	0.0104927
1.862	4.33527	0.0104712
1.864	4.33486	0.0104496
1.866	4.33446	0.0104281
1.868	4.33405	0.0104066
1.87	4.33333	0.0103512
1.872	4.33247	0.0102809
1.874	4.33161	0.0102107
1.876	4.33075	0.0101404
1.878	4.3299	0.0100702
1.88	4.32904	0.00999997
1.882	4.32818	0.00992972
1.884	4.32727	0.00986344
1.886	4.32635	0.00979806
1.888	4.32543	0.00973268
1.89	4.32451	0.0096673
1.892	4.32359	0.00960192
1.894	4.32267	0.00953654
1.896	4.32176	0.00947116
1.898	4.32091	0.00938632
1.9	4.32009	0.0092988
1.902	4.31926	0.00921129
1.904	4.31843	0.00912377
1.906	4.3176	0.00903625
1.908	4.31677	0.00894873
1.91	4.31594	0.00886122
1.912	4.31522	0.00876776
1.914	4.31451	0.0086736
1.916	4.31381	0.00857944
1.918	4.31311	0.00848527
1.92	4.3124	0.00839111
1.922	4.3117	0.00829695
1.924	4.31099	0.00820279
1.926	4.31041	0.00809794
1.928	4.30984	0.00799132
1.93	4.30928	0.00788469
1.932	4.30871	0.00777806
1.934	4.30815	0.00767143
1.936	4.30759	0.0075648
1.938	4.30702	0.00745818
1.94	4.30655	0.00736035
1.942	4.30611	0.00726518
1.944	4.30567	0.00717001
1.946	4.30523	0.00707484
1.948	4.30479	0.00697967
1.95	4.30435	0.0068845
1.952	4.30391	0.00678933
1.954	4.3035	0.00670987
1.956	4.30312	0.00663973
1.958	4.30274	0.00656959
1.96	4.30235	0.00649945
1.962	4.30197	0.00642931
1.964	4.30158	0.00635917
1.966	4.3012	0.00628903
1.968	4.30082	0.0062135
1.97	4.30046	0.00613098
1.972	4.30009	0.00604845
1.974	4.29973	0.00596593
1.976	4.29936	0.0058834
1.978	4.299	0.00580088
1.98	4.29864	0.00571835
1.982	4.29827	0.0056399
1.984	4.29791	0.00557908
1.986	4.29755	0.00551825
1.988	4.29718	0.00545742
1.99	4.29682	0.0053966
1.992	4.29646	0.00533577
1.994	4.2961	0.00527494
1.996	4.29573	0.00521412
1.998	4.29537	0.0051539
2	4.295	0.00509376
2.002	4.29464	0.00503363
2.004	4.29427	0.00497349
2.006	4.29391	0.00491335
2.008	4.29354	0.00485321
2.01	4.29318	0.00479308
2.012	4.29281	0.00473175
2.014	4.29245	0.00466938
2.016	4.29209	0.00460701
2.018	4.29173	0.00454465
2.02	4.29137	0.00448228
2.022	4.29101	0.00441991
2.024	4.29065	0.00435755
2.026	4.2903	0.00429723
2.028	4.28995	0.004251
2.03	4.2896	0.00420478
2.032	4.28926	0.00415855
2.034	4.28891	0.00411232
2.036	4.28857	0.00406609
2.038	4.28822	0.00401986
2.04	4.28787	0.00397363
2.042	4.28755	0.00392734
2.044	4.28723	0.00388101
2.046	4.28692	0.00383468
2.048	4.28661	0.00378836
2.05	4.28629	0.00374203
2.052	4.28598	0.0036957
2.054	4.28566	0.00364937
2.056	4.28535	0.00360467
2.058	4.28505	0.00356936
2.06	4.28476	0.00353406
2.062	4.28446	0.00349875
2.064	4.28417	0.00346344
2.066	4.28387	0.00342813
2.068	4.28357	0.00339282
2.07	4.28328	0.00335751
2.072	4.28298	0.00332694
2.074	4.28268	0.00329987
2.076	4.28239	0.00327281
2.078	4.28209	0.00324574
2.08	4.2818	0.00321867
2.082	4.2815	0.0031916
2.084	4.2812	0.00316453
2.086	4.28091	0.00313747
2.088	4.28061	0.00309961
2.09	4.28031	0.00306115
2.092	4.28	0.00302269
2.094	4.2797	0.00298423
2.096	4.2794	0.00294577
2.098	4.2791	0.00290731
2.1	4.2788	0.00286885
2.102	4.2785	0.00283386
2.104	4.2782	0.00280866
2.106	4.2779	0.00278346
2.108	4.27759	0.00275826
2.11	4.27729	0.00273305
2.112	4.27699	0.00270785
2.114	4.27669	0.00268265
2.116	4.27638	0.00265744
2.118	4.27608	0.00263128
2.12	4.27577	0.00260423
2.122	4.27547	0.00257718
2.124	4.27516	0.00255013
2.126	4.27485	0.00252309
2.128	4.27455	0.00249604
2.13	4.27424	0.00246899
2.132	4.27393	0.00244194
2.134	4.27362	0.00241043
2.136	4.27329	0.00237721
2.138	4.27297	0.00234398
2.14	4.27265	0.00231076
2.142	4.27232	0.00227754
2.144	4.272	0.00224431
2.146	4.27168	0.00221109
2.148	4.27135	0.00217787
2.15	4.27101	0.00214359
2.152	4.27066	0.00210916
2.154	4.27032	0.00207472
2.156	4.26997	0.00204029
2.158	4.26962	0.00200585
2.16	4.26928	0.00197142
2.162	4.26893	0.00193699
2.164	4.26858	0.00190255
2.166	4.26824	0.00187229
2.168	4.26789	0.00184223
2.17	4.26755	0.00181218
2.172	4.2672	0.00178212
2.174	4.26686	0.00175207
2.176	4.26652	0.00172201
2.178	4.26617	0.00169195
2.18	4.26583	0.0016619
2.182	4.26552	0.00164237
2.184	4.26521	0.00162305
2.186	4.26489	0.00160372
2.188	4.26458	0.0015844
2.19	4.26427	0.00156507
2.192	4.26396	0.00154574
2.194	4.26365	0.00152642
2.196	4.26334	0.00150709
2.198	4.26309	0.00148808
2.2	4.26284	0.00146908
2.202	4.26259	0.00145009
2.204	4.26234	0.00143109
2.206	4.2621	0.00141209
2.208	4.26185	0.0013931
2.21	4.2616	0.0013741
2.212	4.26135	0.0013551
2.214	4.26118	0.00133111
2.216	4.26102	0.00130631
2.218	4.26085	0.00128151
2.22	4.26069	0.00125672
2.222	4.26052	0.00123192
2.224	4.26036	0.00120712
2.226	4.2602	0.00118232
2.228	4.26003	0.00115752
2.23	4.25993	0.0011322
2.232	4.25984	0.00110667
2.234	4.25975	0.00108114
2.236	4.25967	0.00105561
2.238	4.25958	0.00103008
2.24	4.2595	0.00100455
2.242	4.25941	0.00097902
2.244	4.25933	0.000953489
2.246	4.25927	0.000938027
2.248	4.25923	0.000932538
2.25	4.25919	0.00092705
2.252	4.25915	0.000921561
2.254	4.25911	0.000916072
2.256	4.25907	0.000910584
2.258	4.25903	0.000905095
2.26	4.25899	0.000899607
2.262	4.25895	0.000894689
2.264	4.25891	0.000891654
2.266	4.25887	0.00088862
2.268	4.25883	0.000885586
2.27	4.25878	0.000882552
2.272	4.25874	0.000879518
2.274	4.2587	0.000876483
2.276	4.25866	0.000873449
2.278	4.25862	0.000870415
2.28	4.25854	0.000868308
2.282	4.25846	0.000866301
2.284	4.25837	0.000864295
2.286	4.25829	0.000862288
2.288	4.25821	0.000860282
2.29	4.25813	0.000858275
2.292	4.25804	0.000856269
2.294	4.25796	0.000854262
2.296	4.25785	0.000855949
2.298	4.25772	0.000861193
2.3	4.25759	0.000866438
2.302	4.25745	0.000871682
2.304	4.25732	0.000876926
2.306	4.25719	0.00088217
2.308	4.25705	0.000887414
2.31	4.25692	0.000892658
2.312	4.25679	0.000897558
2.314	4.25662	0.000896587
2.316	4.25646	0.000895616
2.318	4.2563	0.000894646
2.32	4.25614	0.000893675
2.322	4.25598	0.000892704
2.324	4.25581	0.000891733
2.326	4.25565	0.000890763
